price,rating,review_count,image_count,description_length,room_size,distance,wifi,ac,food,fake_listing
3078,3.19,72,0,231,480,4.91,0,0,0,0
6123,3.69,90,0,278,386,13.95,0,1,0,0
10064,2.68,175,3,183,216,4.18,1,1,1,0
16068,3.87,125,4,116,281,7.95,0,1,1,0
11417,2.04,203,12,229,236,10.58,1,1,1,0
16362,3.47,401,9,55,334,9.38,0,0,0,0
4209,3.93,245,2,285,260,7.93,1,0,1,0
8153,4.75,98,5,119,488,11.93,1,0,1,0
7898,3.14,270,2,40,107,7.32,0,1,0,0
21562,4.3,497,4,236,594,5.33,0,1,1,0
13871,3.79,43,10,452,278,10.92,1,1,0,0
10610,4.78,221,12,123,148,14.09,1,1,0,0
14077,3.2,428,14,390,96,9.22,0,0,1,0
18791,2.96,96,0,412,139,4.56,1,1,1,0
5544,4.66,35,2,131,263,11.56,1,0,1,0
8522,2.15,167,6,238,444,11.55,1,0,0,0
5370,2.41,434,2,139,513,4.37,0,1,0,0
22665,2.25,29,4,268,278,6.08,0,1,0,0
7710,4.53,281,6,354,311,2.54,0,0,1,0
3328,2.03,84,12,455,447,1.66,1,1,0,0
16683,4.58,356,1,115,509,12.21,1,1,1,0
8579,3.35,490,2,451,198,5.9,0,1,0,0
23612,2.01,120,3,207,409,4.58,0,1,0,0
16122,3.2,286,4,383,294,4.21,0,0,0,0
9794,2.56,247,11,394,401,1.58,1,1,1,0
3120,3.87,183,8,453,228,14.78,0,0,1,0
9749,4.04,252,8,442,487,5.82,0,0,0,0
16763,3.46,444,3,163,456,2.88,1,1,1,0
20348,2.12,272,13,47,399,13.03,1,1,1,0
23608,3.97,208,8,25,84,10.99,1,1,1,0
18450,4.53,353,3,336,481,10.11,0,1,0,0
6675,4.16,381,1,281,282,4.81,1,1,0,0
21460,4.49,23,9,249,116,6.52,0,0,1,0
8643,2.6,121,0,141,133,12.7,1,1,0,0
14560,4.67,224,6,213,367,9.78,1,0,1,0
24633,2.97,387,3,124,363,5.51,0,1,0,0
20700,2.04,392,11,443,124,2.08,0,0,1,0
20580,4.53,385,7,218,363,13.55,0,0,1,0
18383,4.83,418,7,494,121,14.36,1,0,0,0
6170,3.97,122,11,81,496,10.92,1,0,1,0
3355,2.69,293,7,303,351,10.53,1,0,1,0
12718,2.76,172,5,99,220,8.3,0,1,1,0
3028,3.4,142,8,194,126,14.59,0,1,1,0
17831,4.69,490,13,28,246,10.57,1,1,1,0
20397,2.45,425,3,199,205,1.61,1,1,1,0
13894,4.48,386,4,290,551,1.83,1,0,0,0
12019,2.87,414,3,181,449,14.47,1,0,0,0
15638,4.43,435,4,295,86,14.18,0,1,0,0
17889,4.76,168,1,225,355,8.59,0,1,1,0
5024,3.28,56,4,79,144,3.61,1,1,0,0
8839,3.1,41,9,205,281,8.96,0,1,1,0
16503,4.41,308,7,94,221,11.57,0,0,1,0
13303,3.59,118,8,113,177,0.62,1,1,1,0
20138,4.05,120,6,86,296,12.43,1,0,0,0
23119,3.87,311,6,21,372,7.24,1,1,1,0
20622,2.46,250,13,197,587,7.22,0,1,0,0
4906,4.53,342,5,161,213,6.8,0,0,1,0
10399,2.59,331,1,459,341,10.53,0,0,0,0
10961,4.8,455,9,496,363,3.54,0,1,1,0
23985,2.75,436,11,472,181,9.3,1,0,1,0
15031,4.2,340,10,63,456,1.14,1,1,0,0
18128,2.85,340,9,193,285,12.26,1,0,1,0
18663,2.95,415,12,409,92,12.32,1,0,0,0
4460,2.93,336,8,411,202,5.02,1,0,0,0
18682,4.24,181,13,314,89,2.03,1,0,1,0
18193,3.67,164,4,250,246,11.34,1,0,0,0
20800,4.65,471,5,255,230,7.32,0,0,0,0
14045,2.92,263,0,112,116,13.91,1,0,1,0
10766,4.08,209,4,63,553,5.63,0,0,1,0
20812,4.26,10,5,46,523,12.7,0,1,0,0
7378,2.45,181,9,291,421,0.87,1,1,1,0
10529,3.2,443,10,494,84,11.71,0,1,1,0
23858,3.45,250,1,58,305,10.33,0,1,1,0
6071,3.07,137,6,404,203,8.13,0,0,1,0
19939,2.97,217,13,454,482,13.7,0,0,0,0
20947,4.06,238,3,466,114,14.16,1,1,1,0
14692,2.65,453,4,308,316,13.98,0,0,1,0
4040,4.13,370,2,267,547,9.17,1,1,0,0
5686,4.81,336,4,69,578,8.03,0,1,0,0
15666,3.7,86,11,378,591,4.4,0,1,0,0
5553,3.83,297,3,457,396,2.85,1,1,0,0
4779,2.21,292,11,302,382,8.58,1,0,0,0
16186,4.59,91,13,228,181,2.65,0,0,0,0
19459,2.86,207,9,143,391,3.0,1,1,0,0
23710,3.85,203,5,482,161,5.67,1,0,0,0
8057,4.94,185,1,361,272,3.21,1,0,1,0
21733,3.79,84,2,268,303,7.78,1,0,1,0
22157,4.17,314,11,422,132,10.12,1,1,1,0
5262,3.34,151,14,303,424,10.62,0,1,1,0
22613,2.18,155,9,170,164,8.23,1,0,0,0
13308,4.39,292,0,83,290,8.07,0,0,0,0
19776,2.1,20,6,260,262,7.38,0,0,0,0
20492,4.1,160,8,186,351,4.06,0,1,1,0
23746,2.07,385,1,259,585,9.99,1,1,0,0
8188,4.59,484,6,68,306,10.03,0,1,0,0
11802,2.47,338,14,206,91,4.21,1,0,1,0
8057,3.54,155,2,167,172,10.66,1,0,1,0
6998,3.79,142,4,208,409,12.94,1,1,0,0
11864,3.37,256,5,130,269,9.12,0,1,1,0
6677,3.02,106,7,403,372,2.2,1,1,1,0
8796,3.4,283,3,284,340,5.25,0,1,1,0
17450,2.93,49,1,298,402,1.85,1,1,0,0
9363,3.31,34,2,256,89,4.88,0,0,0,0
11123,3.08,223,7,410,167,3.57,0,1,1,0
11222,3.7,155,6,178,419,8.54,1,0,0,0
16654,2.71,392,5,79,397,6.64,1,1,1,0
20784,4.97,407,4,336,302,10.98,1,0,0,0
7071,3.5,190,10,94,288,5.76,0,1,1,0
11808,2.58,387,4,484,128,2.74,1,1,1,0
5786,3.43,183,0,247,342,3.92,0,0,0,0
3870,4.6,236,13,173,285,8.41,0,1,1,0
7196,2.07,296,5,375,576,7.02,0,1,0,0
14796,4.04,322,12,485,544,1.12,1,1,0,0
5739,3.64,303,8,329,99,3.54,1,1,1,0
3940,2.51,341,7,306,187,4.8,1,1,0,0
3340,4.45,487,11,260,219,11.02,1,1,1,0
7133,3.11,57,9,246,170,11.09,0,0,0,0
20043,2.88,38,14,188,350,10.62,0,1,0,0
13225,4.48,240,0,303,408,12.37,1,1,1,0
12752,3.92,24,10,365,289,13.17,1,0,1,0
6457,4.69,315,12,281,534,1.53,0,0,0,0
12848,3.89,495,5,309,363,7.65,1,0,1,0
22359,4.22,116,2,367,445,2.66,0,0,0,0
12241,4.51,341,5,383,563,5.63,0,1,0,0
3453,2.16,369,8,28,82,10.12,1,0,1,0
12896,4.33,239,5,368,243,9.22,0,0,1,0
24826,3.84,174,14,117,467,2.36,0,1,0,0
13976,2.21,481,7,31,88,11.48,0,0,0,0
18872,3.53,444,13,291,445,11.91,1,1,0,0
3818,2.25,339,14,90,91,2.52,0,1,1,0
7868,4.21,227,5,434,153,9.43,1,1,0,0
19396,3.64,484,5,436,317,14.21,0,0,0,0
15171,4.86,486,14,154,187,1.86,1,1,0,0
3920,2.55,252,6,278,313,2.89,0,0,1,0
24304,3.82,410,10,423,518,11.6,0,0,1,0
21802,2.63,379,12,24,560,5.39,0,0,1,0
12506,3.84,110,9,470,171,14.36,0,1,0,0
9475,4.17,240,10,258,277,9.55,1,0,0,0
5017,4.17,223,3,313,195,7.51,0,0,1,0
10957,4.45,297,12,354,444,5.4,0,0,0,0
19230,4.56,51,12,118,232,3.97,1,0,0,0
12420,2.23,220,7,459,187,9.93,0,1,0,0
7792,3.03,488,14,170,135,9.08,0,0,1,0
16237,4.06,303,3,277,531,5.69,1,1,1,0
21818,3.5,287,14,375,471,13.81,0,0,0,0
19251,2.57,151,6,168,287,11.55,1,1,1,0
22252,3.66,386,0,481,589,4.27,0,1,1,0
13707,3.22,117,11,161,379,14.18,1,1,1,0
4438,3.17,410,8,270,358,11.46,0,0,1,0
6543,4.43,456,9,465,223,13.51,1,1,0,0
14367,3.22,423,8,253,283,2.48,1,0,0,0
21165,2.08,278,6,414,308,0.98,1,1,0,0
18520,2.17,134,7,151,344,7.65,0,1,0,0
9343,4.57,208,1,66,545,7.0,0,0,1,0
5263,4.88,126,9,391,216,13.11,1,1,0,0
13161,4.07,292,13,113,319,3.0,0,1,1,0
3211,3.09,6,13,268,528,0.84,1,0,0,0
16809,4.82,221,11,375,394,8.17,1,1,1,0
10027,3.99,76,14,39,230,3.07,0,1,0,0
3331,4.53,337,9,199,404,1.22,1,0,1,0
11169,4.3,350,6,291,482,0.82,0,0,0,0
12133,3.14,277,0,448,432,2.57,1,1,0,0
17591,3.44,333,2,155,189,5.95,0,0,1,0
19125,2.56,337,5,256,545,13.32,1,0,1,0
3727,2.88,226,4,209,119,11.53,1,0,0,0
24359,4.33,400,4,231,419,8.19,0,1,0,0
14054,4.68,274,8,424,451,6.74,0,0,1,0
6243,4.17,350,5,83,586,7.11,0,0,0,0
20032,3.4,294,2,379,132,13.33,1,0,1,0
8095,2.26,116,14,433,159,11.01,1,0,1,0
16809,2.17,291,1,183,430,2.99,0,1,1,0
13929,3.12,270,13,408,419,14.13,0,1,0,0
17842,3.39,446,8,488,200,11.71,0,0,0,0
20393,3.83,156,14,57,144,1.0,0,1,1,0
4550,2.02,59,9,234,519,7.78,0,0,0,0
11995,4.97,183,13,38,375,9.97,0,1,1,0
18166,3.09,423,3,273,284,1.38,0,1,1,0
10492,4.54,143,10,93,357,5.62,0,0,1,0
15501,3.6,160,4,430,214,9.9,0,0,1,0
18567,2.39,88,8,160,457,12.33,0,0,0,0
22785,4.39,15,4,412,131,14.67,1,0,1,0
16265,4.13,413,6,36,146,2.26,0,0,0,0
8424,3.58,248,1,114,82,9.67,1,1,1,0
23625,3.54,97,1,253,530,13.45,1,0,1,0
17086,2.26,449,3,447,589,10.9,1,0,0,0
6161,3.97,103,7,320,517,9.67,1,1,1,0
23539,4.73,299,1,107,181,3.61,1,0,0,0
12215,2.28,234,9,317,516,12.32,1,1,0,0
9617,2.79,421,6,70,100,8.66,1,1,1,0
14926,4.71,306,12,264,466,2.12,0,0,0,0
18092,2.85,443,12,486,171,14.07,0,0,1,0
19160,3.96,273,0,461,212,14.83,1,0,1,0
20560,3.6,260,8,132,584,8.3,1,1,1,0
18638,3.79,238,9,461,532,11.76,1,0,0,0
5233,3.25,423,5,433,227,8.96,1,1,1,0
7700,2.9,261,10,408,311,6.62,1,0,0,0
14027,2.15,331,0,27,244,6.43,0,0,1,0
10860,4.23,114,9,56,393,14.48,1,1,1,0
10526,4.24,267,5,66,377,5.85,1,1,0,0
8559,4.01,11,13,119,302,7.61,0,1,1,0
9732,3.93,72,4,364,432,4.1,1,0,0,0
5513,2.73,361,13,192,495,4.17,1,1,0,0
10830,2.07,405,11,260,141,5.67,1,0,1,0
17781,4.43,304,4,408,455,13.91,0,0,0,0
10910,3.47,177,4,210,484,6.25,1,1,0,0
18847,2.92,463,3,361,334,8.51,0,0,0,0
8649,2.31,259,6,450,530,8.41,0,0,1,0
20480,2.19,433,14,253,469,8.96,0,0,1,0
12120,3.05,258,12,300,427,12.39,1,1,1,0
4951,4.41,399,8,254,581,13.57,1,0,1,0
13165,4.76,269,12,145,401,3.53,1,1,0,0
17352,4.69,319,3,197,143,12.98,1,1,0,0
12746,4.76,119,1,496,233,8.44,0,0,1,0
13970,4.72,168,1,192,596,13.9,0,0,1,0
12186,3.58,485,1,391,474,13.78,1,0,0,0
11804,2.66,67,6,139,409,6.15,1,0,0,0
3595,4.39,58,3,49,542,9.95,1,1,0,0
10875,2.64,129,3,67,171,13.14,0,1,0,0
23823,2.8,374,0,198,301,6.08,1,1,1,0
8972,2.7,265,3,113,269,1.14,0,1,0,0
18882,3.54,74,5,74,284,5.72,1,1,0,0
3858,2.97,486,1,255,291,5.8,1,1,1,0
8519,2.46,89,3,458,168,12.2,0,0,0,0
12980,3.36,356,10,321,442,4.99,0,1,1,0
7317,4.62,153,6,306,450,13.46,0,0,1,0
22838,3.71,387,12,437,411,8.46,0,1,1,0
15144,4.64,217,8,367,505,9.0,0,1,0,0
15879,2.59,485,1,93,534,12.2,1,0,0,0
4030,2.5,27,7,471,501,2.45,1,1,1,0
12487,3.73,129,13,436,250,0.76,0,1,1,0
16305,3.39,65,5,331,328,1.32,1,0,0,0
13255,3.98,143,7,461,260,0.94,0,0,0,0
4447,4.38,379,1,141,554,10.65,0,1,0,0
13237,4.25,312,13,76,562,4.05,1,1,0,0
5850,4.83,406,10,292,463,12.93,1,0,1,0
14953,3.19,406,0,158,483,13.3,0,1,0,0
11106,2.62,460,6,218,240,5.66,0,1,0,0
13000,3.65,276,12,228,327,3.32,1,0,0,0
12503,2.33,102,8,495,398,7.73,1,1,1,0
18493,2.87,408,8,292,192,12.33,1,1,0,0
7055,2.62,313,14,380,423,10.43,0,0,1,0
8402,3.19,36,1,157,202,0.87,0,0,1,0
12281,2.33,248,3,429,398,0.6,0,1,1,0
4672,2.1,432,12,153,557,2.15,0,0,0,0
7532,3.97,460,0,356,492,5.38,0,1,1,0
7924,3.83,398,10,35,324,8.28,0,1,1,0
18269,4.13,155,6,122,536,12.35,1,0,1,0
15546,3.98,450,1,262,232,2.57,1,1,0,0
9085,2.34,470,3,109,94,2.71,1,1,1,0
15390,2.87,131,11,23,522,13.02,1,1,1,0
16280,2.39,46,1,81,383,13.9,0,0,0,0
7864,4.53,433,0,231,324,8.49,1,1,1,0
12316,4.24,443,6,267,534,11.88,0,1,1,0
4221,2.6,445,5,211,438,5.47,0,1,1,0
5860,3.02,194,1,75,131,14.22,1,1,0,0
13702,4.9,102,13,478,90,13.62,1,0,0,0
11428,3.78,327,3,426,306,12.82,0,1,1,0
18385,4.4,170,11,308,193,0.69,1,0,0,0
12336,2.79,88,10,50,166,8.09,0,1,0,0
6253,2.63,245,2,410,329,0.89,1,0,1,0
6782,4.35,57,11,489,329,10.32,1,0,1,0
20150,4.06,104,2,408,500,3.16,0,1,1,0
22065,4.04,179,2,440,289,9.77,1,1,1,0
19343,3.66,459,10,20,136,1.92,0,1,1,0
24470,3.69,68,3,217,142,11.47,0,0,1,0
22049,4.21,480,0,64,417,11.03,1,1,1,0
12951,2.81,301,0,66,85,0.57,0,0,0,0
19269,3.06,152,6,471,590,11.98,1,1,1,0
17567,4.61,24,4,241,540,2.87,1,0,1,0
14683,2.93,376,2,305,435,2.08,1,1,0,0
6513,3.64,34,8,100,298,7.75,1,1,1,0
19879,4.11,444,4,463,446,9.06,0,1,1,0
16335,5.0,14,9,299,443,2.0,0,0,1,0
14372,3.31,105,2,306,469,4.92,1,1,1,0
8822,3.28,217,8,303,374,6.41,1,0,1,0
17837,4.53,383,0,448,584,14.18,0,1,1,0
15122,4.42,73,13,407,367,4.14,0,0,0,0
5072,4.19,343,8,208,256,4.28,1,0,0,0
11529,3.39,418,13,58,378,10.06,1,1,0,0
23333,2.97,284,4,102,363,11.04,1,0,0,0
21939,3.83,37,5,427,133,0.66,1,0,1,0
23799,4.63,196,1,346,399,2.44,0,1,0,0
8959,4.65,279,7,449,558,5.69,1,0,1,0
12107,2.33,274,14,456,300,9.66,1,1,1,0
8993,3.29,173,2,195,422,2.44,1,1,0,0
8021,3.39,304,0,28,293,5.68,0,1,0,0
22291,4.93,43,6,297,401,1.66,1,0,1,0
22298,4.03,456,11,402,94,8.78,0,0,1,0
16546,3.22,153,2,277,559,6.68,1,0,0,0
13174,2.08,152,3,366,213,11.93,1,1,1,0
19138,3.7,290,14,291,103,8.82,0,0,1,0
23254,2.29,497,4,280,456,10.06,1,1,1,0
14759,4.5,419,0,415,221,10.23,1,0,1,0
12190,4.26,141,10,199,518,9.05,0,1,1,0
24469,3.38,255,10,173,403,0.73,0,0,1,0
15886,3.29,311,8,34,201,12.56,0,0,0,0
19779,4.69,133,6,86,379,13.79,0,1,1,0
20322,2.87,31,1,348,420,8.25,1,0,1,0
12828,2.75,25,12,206,258,2.13,1,0,0,0
5510,4.82,398,0,367,287,9.99,0,1,1,0
24020,4.43,254,13,442,245,5.77,1,1,1,0
21033,4.46,432,10,82,120,1.56,1,0,0,0
23074,2.59,222,1,375,154,12.89,1,0,0,0
6435,2.43,55,2,300,559,10.82,1,1,0,0
6201,2.08,292,11,60,427,12.17,1,0,1,0
23563,2.71,124,2,47,351,12.04,1,0,1,0
18153,4.32,229,7,386,245,5.69,1,0,0,0
22621,2.72,52,4,296,165,7.49,0,1,1,0
23246,4.19,441,8,240,234,3.89,1,0,1,0
3058,2.76,100,2,236,302,11.45,0,0,0,0
14122,3.19,466,5,241,496,8.1,1,1,0,0
24322,4.95,333,3,80,441,9.93,1,1,0,0
5971,2.73,291,7,122,425,5.67,0,1,0,0
12719,3.13,356,11,204,225,10.35,0,0,0,0
17017,2.9,266,0,414,146,10.23,0,0,0,0
11314,2.33,282,3,166,596,11.67,0,1,0,0
12628,3.47,1,6,94,138,2.75,0,1,1,0
12354,3.14,21,8,492,95,9.54,0,1,1,0
14492,4.08,65,12,20,565,13.25,1,0,1,0
6345,4.45,211,0,435,255,1.87,1,1,1,0
21870,3.63,235,7,488,401,14.43,0,1,0,0
18357,2.1,367,1,384,540,3.51,1,0,0,0
3561,3.86,16,3,352,215,14.08,0,0,1,0
23365,2.17,387,3,181,507,13.09,0,1,0,0
9261,3.85,13,13,36,401,11.67,0,1,0,0
4737,4.06,6,7,262,415,3.54,0,1,0,0
12096,2.59,334,10,458,592,3.64,1,1,1,0
22938,4.46,221,1,386,250,4.26,0,1,1,0
15682,4.73,399,6,38,208,12.25,1,1,1,0
14723,4.44,103,2,349,497,3.22,1,1,1,0
15098,2.92,449,8,445,476,8.92,1,0,0,0
12126,3.76,402,4,78,140,11.77,1,0,0,0
16389,4.74,0,13,220,196,7.18,0,1,1,0
11266,2.96,286,11,134,552,12.69,0,1,1,0
3294,4.46,383,14,222,476,8.65,0,0,0,0
14434,2.03,246,7,313,297,9.13,1,1,1,0
8330,2.01,387,14,50,556,10.31,0,0,1,0
7655,4.28,90,4,213,347,12.77,0,0,1,0
20493,4.28,313,0,491,155,0.57,0,1,1,0
16460,4.37,311,8,125,148,6.19,0,1,0,0
6771,4.79,436,9,386,524,14.46,0,1,1,0
11563,2.35,472,10,472,377,1.93,1,0,1,0
20558,2.7,213,11,325,553,3.89,1,1,0,0
4164,4.71,42,6,145,239,8.78,0,1,0,0
12475,2.53,73,3,433,87,12.94,1,1,0,0
23850,4.05,241,6,122,564,1.91,1,0,0,0
24922,3.59,480,4,182,167,0.56,1,0,0,0
15388,2.25,48,9,334,220,10.46,1,0,0,0
16969,2.86,367,13,140,422,9.16,0,0,0,0
11434,3.56,363,8,259,295,4.43,1,1,0,0
22184,4.56,315,1,420,585,14.39,1,1,0,0
23991,4.12,221,3,114,153,8.61,1,0,0,0
10262,3.87,349,5,469,148,10.12,1,1,1,0
4541,3.49,143,10,227,302,5.99,0,1,0,0
5765,2.9,328,4,168,465,13.86,1,0,0,0
13306,2.36,208,0,369,364,4.5,0,0,0,0
7491,3.23,98,8,327,201,11.36,0,0,1,0
6083,2.09,187,8,212,520,2.19,1,0,0,0
24740,2.63,113,2,161,536,8.3,0,0,0,0
4857,3.3,174,3,291,243,8.88,0,0,1,0
3769,3.26,270,3,330,342,3.23,0,0,0,0
20806,2.13,62,9,412,171,5.19,0,0,0,0
5972,3.77,495,7,411,415,3.09,0,1,1,0
21256,3.65,283,5,220,393,12.75,1,0,0,0
8599,2.23,403,14,181,545,10.03,0,1,0,0
21653,4.83,224,1,128,480,6.97,1,0,0,0
8275,2.3,446,3,436,564,8.56,1,0,0,0
24133,4.56,160,0,489,356,5.49,1,0,0,0
9571,2.0,35,2,369,145,6.72,1,0,0,0
8072,4.65,380,3,282,280,9.48,1,0,0,0
12631,2.06,140,7,229,547,3.57,1,0,1,0
14245,4.27,317,2,168,513,2.44,1,1,1,0
17706,3.09,195,4,275,217,14.19,1,0,0,0
8463,4.21,150,0,408,131,3.93,1,0,0,0
10450,3.21,455,12,218,531,7.68,0,1,0,0
14095,2.21,268,3,415,237,11.54,0,1,0,0
23343,4.3,343,1,462,285,8.56,1,0,1,0
4313,2.21,39,3,356,421,9.71,1,1,0,0
10847,4.77,237,4,205,395,2.87,0,1,1,0
20454,2.15,413,2,363,215,6.23,1,0,1,0
12166,3.44,379,13,184,154,10.51,1,1,1,0
12930,4.17,221,5,127,528,3.54,0,1,0,0
6285,3.18,280,11,102,148,7.51,1,0,0,0
6095,2.65,224,14,320,281,9.04,0,0,0,0
19704,4.28,456,1,99,246,11.95,1,1,1,0
21705,4.35,153,4,272,200,3.64,1,1,0,0
3555,4.77,279,3,44,176,14.68,1,1,0,0
24323,3.13,352,4,302,456,14.53,1,1,0,0
8432,3.52,38,12,70,570,0.68,1,1,0,0
4386,3.09,216,8,394,132,5.84,0,0,0,0
24147,2.77,243,5,445,88,1.48,1,1,0,0
14239,4.25,108,6,127,410,5.1,1,1,1,0
13619,3.02,462,13,474,330,9.3,0,1,1,0
9854,3.28,60,10,257,439,9.33,1,0,0,0
13196,3.21,488,7,445,428,1.9,1,0,1,0
19033,4.14,495,14,335,203,10.32,1,1,1,0
10637,4.75,432,8,347,278,12.77,0,0,0,0
24225,4.0,424,13,482,490,9.65,0,0,0,0
15962,3.41,197,4,205,459,4.99,1,1,1,0
17940,4.34,275,7,99,584,0.54,1,0,1,0
23251,3.92,171,1,347,174,9.9,0,1,1,0
13618,2.18,271,9,115,109,10.33,1,1,1,0
6793,2.29,404,8,401,171,10.78,0,1,1,0
10373,2.11,270,1,484,94,1.07,1,0,1,0
5513,3.37,422,12,169,539,7.99,0,1,1,0
23187,4.48,41,14,371,102,6.49,0,1,1,0
5327,2.94,188,11,461,405,11.63,1,1,1,0
11809,3.15,259,4,414,166,10.98,0,0,0,0
21549,4.73,151,5,384,272,14.28,1,1,1,0
22692,4.51,130,3,25,342,13.51,0,1,1,0
9452,4.0,113,7,41,508,8.59,1,0,0,0
10642,2.8,384,9,481,439,14.72,0,1,1,0
17435,2.35,221,14,239,512,2.68,1,0,0,0
3992,2.05,396,2,378,587,0.6,0,1,1,0
8424,2.32,53,10,31,128,2.06,0,0,1,0
7381,2.88,337,12,302,247,5.65,1,0,0,0
22558,3.66,295,4,404,520,11.45,1,1,0,0
7782,2.19,382,1,211,307,6.05,0,0,1,0
24944,2.41,394,2,477,293,11.82,0,1,0,0
10460,2.54,41,7,244,233,11.27,1,1,1,0
22462,3.9,92,10,355,486,12.02,0,0,1,0
5983,3.85,259,4,186,97,3.22,1,1,0,0
17182,3.65,280,13,335,546,7.98,1,1,0,0
5523,2.75,355,2,135,423,10.83,1,1,0,0
12677,3.11,419,4,345,403,4.62,1,1,1,0
13292,2.29,191,8,457,325,12.65,1,1,1,0
18089,2.68,124,2,428,139,11.8,1,0,0,0
7581,4.69,427,11,167,573,2.24,0,1,0,0
14907,4.94,295,14,55,128,3.66,1,0,1,0
8609,3.94,347,9,426,332,3.94,0,1,0,0
21385,4.75,428,6,483,462,13.24,1,1,1,0
20771,3.93,391,7,404,388,3.21,1,0,1,0
14375,2.1,340,4,264,137,9.52,0,1,0,0
20414,4.99,34,2,497,143,1.44,1,1,1,0
12957,2.3,427,10,430,204,8.51,1,0,0,0
15955,4.05,401,5,327,140,2.55,1,0,1,0
4220,2.76,46,12,149,459,8.84,1,0,0,0
16163,3.18,152,11,259,217,5.83,0,1,1,0
16289,3.94,237,2,424,145,9.28,0,0,0,0
15537,3.31,424,8,412,258,6.22,0,1,0,0
12810,2.75,4,1,386,250,12.89,0,0,1,0
12455,3.0,447,12,363,423,11.48,0,1,0,0
12063,3.02,445,2,323,266,12.75,1,0,0,0
3834,4.88,124,6,124,306,3.72,1,0,1,0
4724,4.4,366,13,186,345,2.66,1,0,0,0
5413,3.38,327,13,61,271,8.58,0,0,0,0
12505,2.6,86,9,474,205,13.16,0,0,1,0
7498,4.43,2,7,273,553,2.1,0,0,0,0
5105,2.47,491,4,369,178,3.89,0,1,1,0
5568,2.63,164,4,320,423,11.32,1,1,0,0
12330,3.1,222,4,405,322,7.25,0,0,1,0
19593,4.64,348,3,479,99,9.25,0,1,0,0
7911,2.4,296,8,224,438,9.08,1,0,0,0
21604,2.37,403,5,214,512,6.48,0,0,1,0
19617,3.48,450,12,190,566,10.73,0,0,0,0
3792,2.83,342,11,269,409,12.86,0,0,0,0
17195,3.71,423,12,123,386,13.66,0,1,1,0
16901,3.35,340,7,382,264,1.17,1,0,1,0
18762,3.3,460,7,421,414,8.53,0,0,1,0
22494,2.34,391,4,58,585,1.09,1,0,0,0
21550,2.42,388,11,255,542,13.56,1,1,0,0
11526,4.46,24,8,153,82,6.72,0,0,1,0
18898,4.66,38,1,271,254,13.56,0,1,0,0
24577,2.7,420,13,189,377,3.22,1,1,1,0
4214,2.34,380,7,455,197,2.85,0,0,1,0
23803,2.16,104,2,302,285,13.67,0,1,1,0
18346,3.82,4,6,226,214,14.11,0,0,0,0
3212,4.15,135,12,162,282,11.62,0,0,0,0
4658,3.12,491,8,38,114,3.72,0,0,0,0
15270,4.04,3,13,209,109,2.99,0,0,1,0
17029,4.14,168,10,83,507,11.35,1,1,0,0
8024,4.81,315,4,249,336,9.7,0,1,0,0
16039,2.19,309,14,326,460,13.15,1,1,1,0
8141,2.58,405,10,194,261,4.51,1,0,0,0
21178,2.21,77,7,332,287,4.78,1,0,1,0
8988,4.6,18,3,39,518,11.11,0,1,1,0
16777,4.38,204,14,295,421,4.38,1,0,1,0
8578,3.72,354,13,357,457,7.2,1,1,0,0
24935,2.25,323,0,467,490,8.04,1,0,0,0
18051,2.82,32,0,245,462,10.2,0,1,1,0
6845,2.89,149,5,250,544,5.49,1,0,1,0
14882,3.68,192,7,120,472,12.95,1,1,1,0
17247,2.77,138,9,246,230,6.33,0,0,0,0
14484,2.22,271,1,313,448,1.1,0,1,0,0
3378,4.19,195,10,57,186,1.47,1,0,0,0
6293,2.9,126,3,84,218,14.59,1,0,0,0
22713,3.36,348,2,95,359,9.52,0,0,1,0
24192,2.38,230,12,408,151,7.62,0,1,1,0
14630,4.41,43,8,211,584,13.11,0,0,1,0
16660,3.7,229,2,142,185,10.89,1,0,1,0
19608,4.7,215,10,144,580,3.13,0,1,0,0
3737,3.49,243,7,46,238,0.61,1,1,1,0
19619,4.82,8,13,122,229,14.74,1,0,0,0
15470,4.68,249,6,295,93,9.62,0,1,0,0
20095,3.73,199,0,79,84,7.42,1,1,1,0
19117,4.8,333,7,187,352,14.2,1,0,0,0
17779,2.97,78,8,102,417,5.85,1,0,1,0
21272,3.1,244,7,482,290,10.98,0,0,0,0
20643,2.14,189,9,25,406,10.22,0,0,1,0
24630,3.77,85,9,476,545,10.32,1,1,1,0
10271,4.17,484,0,183,158,10.32,0,0,0,0
20132,4.32,270,14,387,256,0.65,0,1,1,0
15178,2.45,261,10,490,211,12.45,0,1,0,0
22935,3.33,0,12,221,371,13.88,0,1,1,0
17490,2.53,19,10,468,457,7.02,0,0,0,0
16863,3.99,488,6,414,495,8.63,0,1,1,0
4823,2.47,419,12,196,423,5.21,0,0,0,0
9852,4.71,129,8,389,456,11.88,1,0,0,0
16072,2.69,325,13,359,564,11.18,0,1,1,0
14133,2.87,257,4,175,225,11.21,0,0,0,0
18111,4.55,130,1,297,375,11.16,0,1,1,0
23616,3.38,6,13,359,424,3.67,0,0,1,0
9519,2.07,339,7,322,476,2.13,1,0,0,0
4777,3.48,240,14,121,554,5.01,0,1,1,0
20606,2.25,191,8,99,125,8.84,1,1,0,0
17772,4.96,424,6,213,507,6.29,0,0,1,0
16621,3.76,309,11,300,302,4.11,0,1,0,0
